Life_Time,Age,Is_Retail,Is_CRM_Email,CountDeposit,CountWithdrawal,TotalDeposits,TotalWithdrawal,CountPaymentMethod,DifferentMethodWithdrawals,Multi_Device,IP_Counts,e_11234,e_23456,e_34454,e_43568,e_64645,Target_ml
0,44,0,0,28,4,5745,2300,1,0.0,1,2,4281.63,8732.43,1148.68,2344.62,1.12,1
0,24,1,1,25,7,1727,1224,2,0.0,1,3,1488.73,7110.29,582.63,2070.74,1.73,1
0,52,0,0,52,3,1340,342,1,0.0,0,4,509.73,3062.54,5593.5,6165.57,1.99,1
0,20,0,1,37,1,3582,100,3,100.0,0,1,15471.77,16976.42,19882.1,38294.03,3.2,1
1,34,0,1,81,16,1935,1200,2,1200.0,1,3,218.11,5900.89,5484.53,4603.62,1.65,1
2,40,1,0,48,21,6895,6959,4,6959.0,1,2,543.86,14633.78,2.21,2906.71,0.8,1
9,29,1,1,15,1,85,10,1,0.0,1,1,13962.57,13092.37,461.83,31820.61,2.81,0
13,69,0,1,13,2,120,140,1,0.0,1,3,7709.6,4741.39,8060.39,34353.46,1.45,1
3,46,0,1,4,1,90,33,1,0.0,1,2,7815.6,6205.58,19041.87,16027.91,1.74,0
1,34,1,0,21,0,420,0,1,0.0,1,2,2019.76,127.01,8270.12,1508.05,0.56,0
0,46,0,0,17,9,4020,3300,3,1089.0,0,2,467.16,1416.89,1911.52,8757.99,1.43,0
0,34,0,0,53,10,1176,674,2,674.0,1,2,375.58,2247.28,5183.94,80.19,0.09,0
3,35,0,1,52,10,310,300,2,300.0,1,5,4788.41,7663.13,29973.47,23315.65,2.03,0
0,22,0,1,67,10,2820,3030,2,0.0,1,1,18.97,3197.79,1920.92,643.56,0.3,0
3,33,0,0,112,3,11200,9000,4,9000.0,1,4,7563.14,200.45,4219.29,3623.86,3.03,1
4,31,0,1,75,8,1885,1140,3,1140.0,1,2,8212.03,4451.55,23.32,2396.83,2.35,1
0,41,1,0,63,3,820,140,1,0.0,1,1,12207.46,6055.57,17916.81,37638.94,1.71,1
1,37,0,0,41,2,395,210,2,210.0,1,1,890.69,656.0,440.03,1623.99,0.17,0
7,32,0,0,19,2,350,185,2,0.0,1,2,2174.93,6142.2,18566.49,15710.99,1.73,0
1,58,0,1,1,1,10,17,2,17.0,1,1,17733.37,11966.15,29943.58,29943.58,2.7,0
1,35,0,0,59,6,1419,1200,3,1200.0,1,4,4762.04,2162.66,1057.18,2373.83,2.11,1
6,40,0,0,31,1,273,30,1,0.0,1,2,1821.21,5390.66,12929.93,35976.64,1.58,1
3,21,1,0,23,0,458,0,1,0.0,1,2,7792.18,4393.63,5452.2,33484.07,1.38,0
0,45,0,0,113,7,3440,1770,2,0.0,1,6,8898.93,7439.71,390.0,901.83,0.8,1
1,23,0,0,72,8,2995,1270,1,0.0,1,1,28.12,689.21,2878.59,311.44,1.87,0
4,30,0,1,2,0,14,0,1,0.0,1,2,1492.83,941.1,16410.96,4764.38,0.97,1
0,47,0,0,81,6,12175,9430,4,9430.0,1,3,675.34,6662.98,4924.1,356.85,1.81,1
4,28,0,1,178,3,3596,1761,1,0.0,1,3,759.71,1127.42,2688.07,6189.87,3.02,1
1,34,0,1,100,4,3684,4130,3,4130.0,1,2,10425.04,9034.17,4838.19,485.88,0.39,1
0,49,1,1,172,3,7305,3500,4,3500.0,1,6,2538.97,5147.5,7651.14,9091.84,0.6,1
0,47,0,0,85,4,11150,4500,4,4500.0,1,2,4011.6,6878.38,0.22,4301.69,1.71,1
0,35,0,0,12,3,2570,843,1,0.0,1,3,2719.34,17260.71,6.79,1109.97,0.15,1
2,35,0,0,91,16,9284,6100,2,0.0,1,4,5071.12,649.84,23061.3,75.16,2.86,1
1,34,0,1,73,31,1352,1061,3,1061.0,1,3,617.25,4902.11,165.26,346.47,2.22,1
0,30,1,0,5,0,1350,0,1,0.0,1,3,8217.7,2679.62,7402.82,1601.88,1.04,0
9,37,0,1,198,2,1535,696,1,0.0,1,2,11403.39,19116.01,30580.05,41860.02,3.41,1
0,25,0,0,99,7,1452,870,2,0.0,1,2,3228.0,11862.2,9672.74,1011.14,1.51,1
2,32,1,0,59,2,2000,400,1,0.0,1,2,3659.17,2443.73,17437.28,8774.91,0.72,0
1,22,0,0,38,5,6890,3000,4,3000.0,1,1,1792.87,2198.44,5802.53,9642.43,1.39,1
1,38,0,0,26,0,842,0,1,0.0,0,4,1510.0,2984.86,5113.53,75.69,1.1,0
6,30,0,1,61,9,3095,3550,3,3550.0,1,1,3788.19,6836.16,251.84,4396.1,1.3,1
5,57,0,0,37,0,1039,0,1,0.0,0,4,8145.85,5948.61,17114.59,14743.06,1.69,0
0,36,1,0,67,2,2812,880,1,0.0,1,1,2254.5,1463.82,7638.15,14638.15,0.23,0
5,71,1,1,41,7,855,910,1,0.0,1,1,8643.48,5777.46,15830.98,36943.66,1.66,1
0,67,0,0,12,0,1400,0,1,0.0,0,3,1904.69,13040.38,201.91,31733.97,2.8,0
0,34,0,0,28,5,509,475,2,475.0,1,2,1355.32,8371.22,35284.16,26856.11,2.17,0
2,33,0,0,86,20,4700,5565,4,1113.0,1,1,265.42,212.08,3534.54,967.31,0.44,0
3,33,0,1,114,15,1224,461,2,461.0,0,5,2664.09,605.91,398.36,15582.08,1.22,1
4,62,0,0,5,0,50,0,1,0.0,1,1,14721.85,3469.24,1480.71,31173.1,1.19,0
1,40,0,0,13,0,1014,0,1,0.0,1,1,1246.84,7344.41,27583.07,40861.02,1.97,0
1,56,1,0,26,1,1090,500,1,0.0,1,3,10626.53,7682.47,30118.51,41706.17,2.04,0
0,34,0,0,43,4,2135,670,2,670.0,1,1,1239.12,39.12,3270.69,107.28,1.3,0
6,61,0,0,54,2,625,1000,2,1000.0,1,1,432.72,454.21,2457.86,816.86,0.27,1
3,28,0,0,19,3,2700,1601,2,0.0,1,2,1798.48,667.92,4433.54,1251.48,0.97,0
0,38,0,1,1,0,10,0,1,0.0,0,3,19651.23,17571.07,39285.11,39285.11,3.26,0
4,43,0,1,71,29,3550,3687,3,3318.3,1,4,6619.52,4087.08,10481.58,3886.95,0.9,1
11,57,1,1,10,1,80,50,1,0.0,1,2,6400.11,5700.26,15251.97,13501.31,1.64,0
0,31,1,0,10,1,13900,9000,1,0.0,1,4,218.81,2429.82,17298.21,8719.29,0.71,0
0,37,0,1,7,0,160,0,1,0.0,0,5,2505.74,974.17,2741.71,2896.68,0.01,0
11,57,1,1,22,1,252,60,1,0.0,1,4,1663.15,320.08,3799.21,280.32,0.34,0
1,26,0,1,23,3,8368,6169,2,6169.0,1,2,4283.94,4224.58,1375.24,3922.32,1.89,1
1,27,0,1,58,8,4062,11272,2,0.0,1,3,4517.63,3061.86,3062.92,21.08,2.26,1
2,31,1,0,3,0,90,0,1,0.0,1,1,4429.07,6715.72,22867.93,39289.31,1.84,0
1,34,1,0,154,18,1540,975,4,975.0,1,4,842.08,12931.43,1159.24,1087.51,0.39,1
1,44,0,1,119,2,3055,725,2,725.0,1,5,10032.5,4682.85,7621.37,8414.24,1.44,0
3,28,0,0,23,1,234,250,1,0.0,0,1,8674.22,12652.38,31087.3,31087.3,2.77,0
0,34,0,0,1,0,100,0,1,0.0,1,4,666.96,989.08,2890.8,2956.32,0.01,0
5,36,0,1,19,10,494,460,2,460.0,1,2,12302.94,18741.97,41236.62,41236.62,3.37,1
2,58,1,1,2,0,30,0,1,0.0,1,5,245.73,2047.09,13470.86,7188.35,0.52,0
5,44,1,0,6,0,100,0,1,0.0,1,1,247.61,357.26,10572.62,2429.05,0.68,1
0,29,0,0,15,5,1500,1086,3,1086.0,1,4,2490.41,6349.98,7037.9,3031.61,0.56,1
0,40,0,1,15,3,1062,430,1,0.0,1,2,1069.73,999.86,764.77,3549.54,0.45,0
0,39,0,0,29,17,64770,2748,4,2748.0,1,4,160.67,8908.35,1799.5,8859.23,0.61,1
2,27,0,0,13,0,290,0,1,0.0,1,3,450.51,80.56,6194.41,677.76,0.46,0
0,33,0,0,7,12,1050,15196,2,15196.0,1,1,30561.14,14980.47,34967.45,34967.45,3.0,0
0,25,0,1,38,3,1465,1340,2,1340.0,1,3,8442.52,2015.49,220.64,16244.8,0.81,1
0,61,0,0,51,0,1020,0,1,0.0,1,1,7425.8,3119.04,4107.19,30297.6,1.12,0
2,31,1,0,28,0,396,0,1,0.0,1,2,17566.41,19084.94,41808.24,41808.24,3.41,0
0,37,0,0,30,3,2575,1889,2,1889.0,1,2,2001.6,4059.18,82.53,4662.05,2.44,1
6,68,1,0,51,0,510,0,1,0.0,1,2,796.07,1064.49,3644.93,3257.97,0.03,1
0,34,1,1,7,0,1295,0,1,0.0,1,6,2836.55,7419.87,15099.35,22099.35,1.98,1
2,40,0,0,66,3,2275,1659,1,0.0,1,1,0.33,1868.89,5178.82,5.28,3.24,1
4,41,0,0,51,7,1065,1045,3,1045.0,1,2,4449.95,374.01,921.83,1742.87,3.12,1
3,61,0,0,17,6,1425,400,2,400.0,1,4,1438.87,7255.3,2959.17,6506.96,1.47,1
1,32,1,0,16,0,191,0,2,0.0,1,5,2207.93,2201.16,15011.6,7804.64,0.6,0
1,34,0,0,62,2,1085,300,1,0.0,1,6,2098.86,2481.04,17810.44,8924.18,0.74,0
0,45,0,0,3,0,1750,0,1,0.0,1,1,15272.79,21395.42,41977.09,45659.03,3.64,0
0,33,1,0,18,4,8120,13105,2,0.0,0,2,3138.97,8233.62,910.0,1663.3,1.71,1
5,44,1,1,1,0,20,0,1,0.0,1,3,153.93,1493.6,16298.0,26234.0,0.8,0
7,32,1,0,2,0,300,0,1,0.0,1,3,64.66,2472.95,17729.53,8891.81,0.74,1
0,41,0,0,29,0,1011,0,1,0.0,1,5,1621.01,447.03,2529.74,4470.26,0.28,1
0,48,0,0,89,3,5260,5115,2,5115.0,1,1,2315.63,3161.6,1389.22,624.39,3.39,1
0,39,0,0,91,12,1660,990,3,990.0,1,2,2118.04,3644.87,175.01,21592.25,1.0,1
0,43,1,1,64,2,1383,900,1,0.0,1,1,12318.81,14708.82,8544.12,34514.71,2.97,0
0,20,0,0,116,10,2300,2460,1,0.0,1,2,4166.42,1758.35,17333.3,276.12,0.2,0
1,31,0,0,57,3,5884,10084,2,10084.0,1,2,3818.09,4521.35,5650.65,499.82,2.04,1
1,33,0,0,67,2,988,300,1,0.0,0,1,13151.68,5368.74,12765.54,35921.85,1.57,0
5,33,1,0,41,1,534,100,1,0.0,1,5,5485.82,6592.54,21944.02,17962.68,1.82,0
1,22,0,1,77,23,6312,4413,3,4413.0,1,6,1759.5,113.05,9175.28,7904.91,1.56,1
8,35,0,1,38,3,619,290,1,0.0,1,2,1070.34,432.62,11326.24,4326.24,0.72,1
1,38,0,0,30,3,2205,2627,3,2627.0,1,5,3426.11,2990.27,11858.42,8316.52,0.71,1
3,33,0,1,69,9,4085,5900,3,5900.0,1,4,3064.54,5454.65,5470.84,282.41,1.94,1
1,37,0,1,6,2,90,116,2,116.0,1,2,3417.33,920.65,20595.12,24801.63,0.68,0
0,54,0,0,13,5,1500,1073,2,1073.0,0,2,9027.37,214.8,2859.18,10798.71,2.44,1
0,56,0,0,52,3,1090,449,1,0.0,1,3,2049.23,5039.04,529.19,7940.12,1.86,1
1,30,1,1,2,0,120,0,1,0.0,1,6,1116.14,732.52,14325.24,3930.1,0.87,1
0,35,0,1,1,0,400,0,1,0.0,1,1,7270.96,6027.08,8135.38,15135.38,1.71,0
2,66,0,1,43,5,1218,550,3,550.0,0,6,1714.63,5596.47,1567.96,2468.18,1.49,1
3,42,0,1,5,0,310,0,1,0.0,1,1,440.69,6807.13,23553.5,39517.83,1.86,0
0,58,0,0,90,5,3695,357,2,0.0,1,1,9261.85,9496.85,483.09,100.49,1.37,1
1,56,0,0,16,3,200,320,1,0.0,1,4,2648.55,5354.49,12658.68,11772.46,1.57,0
1,57,0,1,4,1,220,102,2,102.0,1,1,617.47,118.74,8187.38,1474.95,0.56,0
1,34,0,0,133,21,2970,2500,4,2500.0,1,3,1447.86,6113.81,2.86,11161.08,0.89,1
4,45,0,0,69,3,2655,3700,4,3330.0,0,2,2162.77,7955.85,1976.52,520.34,1.54,1
6,33,0,1,31,6,155,65,3,10.0,1,4,11324.41,6206.09,19045.69,16030.46,1.74,0
0,27,0,0,145,4,8612,7270,4,7270.0,1,6,4669.26,6445.94,3873.21,4542.75,0.27,1
3,55,1,0,2,0,100,0,1,0.0,1,1,5101.88,5933.36,17000.23,37333.41,1.69,1
6,33,0,0,56,4,2147,710,1,0.0,1,1,3884.71,2245.72,12007.92,1831.02,1.57,1
5,32,0,1,34,15,526,306,1,0.0,1,2,2441.58,1813.51,11135.08,6254.03,0.41,0
0,56,0,1,104,3,2276,924,1,0.0,0,7,1540.72,4161.0,3147.19,3470.46,2.15,1
0,62,0,1,6,0,392,0,1,0.0,0,3,680.34,2102.25,14022.48,7408.99,0.55,0
12,70,0,1,13,3,160,145,1,0.0,1,7,1729.06,2636.73,19367.33,9546.93,0.82,0
4,61,1,0,2,0,100,0,1,0.0,1,2,18376.36,13262.11,1310.57,32103.52,2.83,1
1,54,0,0,1,0,10,0,1,0.0,0,1,19024.71,12987.78,31646.3,31646.3,2.8,0
7,57,1,0,2,0,40,0,1,0.0,1,1,975.3,1667.28,9672.85,5669.14,0.33,0
0,24,0,0,20,3,1561,1100,1,0.0,1,4,8450.75,1944.26,2871.71,2229.81,1.79,1
0,43,1,1,14,1,3350,1192,1,0.0,1,1,10457.21,8859.22,24765.36,24765.36,2.39,1
1,34,0,0,31,6,3320,4820,2,4820.0,1,4,7021.96,1354.72,7793.93,10117.06,1.9,1
0,25,0,0,81,22,3721,3200,3,1248.0,1,1,393.89,720.72,39.61,76.96,0.01,0
8,38,1,0,19,0,420,0,1,0.0,1,2,1360.32,17194.02,20970.11,38656.7,3.22,0
0,40,1,0,16,22,6690,5706,3,5706.0,1,6,3514.24,2859.41,3951.78,1561.61,1.55,1
3,33,0,0,63,4,7140,7300,2,7300.0,1,2,240.94,3199.93,384.9,197.4,3.95,1
5,44,0,0,171,15,16290,16350,4,16350.0,1,7,2150.8,142.34,2491.11,292.64,3.76,1
2,32,0,0,67,5,1099,455,1,0.0,1,1,189.26,363.15,55.61,109.85,0.26,0
1,34,0,1,29,3,1180,1290,1,0.0,1,6,1858.21,5055.74,6880.42,1270.65,1.49,1
1,59,1,0,5,1,300,50,1,0.0,1,6,1394.2,1761.18,10611.83,6044.73,0.38,0
3,33,0,0,233,39,4812,3150,3,2835.0,1,2,6525.93,7067.72,6810.28,4848.25,1.58,1
2,39,0,1,128,13,1946,1080,2,1080.0,1,5,10251.33,2132.89,4208.06,595.86,2.23,1
0,29,1,0,5,0,202,0,1,0.0,1,2,6026.23,5164.2,11231.48,35410.49,1.53,1
0,31,0,0,21,1,646,240,2,240.0,1,4,6214.71,7859.06,31442.93,24295.29,2.07,1
2,29,0,1,94,36,1377,1572,2,1572.0,0,3,6000.14,3087.5,10002.44,19.38,2.77,1
0,27,0,0,284,3,8840,3400,2,3400.0,1,7,711.33,1866.95,1080.11,18303.4,1.86,1
11,58,1,1,75,5,895,255,2,0.0,1,4,3089.13,862.38,1623.76,8623.76,0.07,0
10,52,1,1,7,0,55,0,1,0.0,1,4,1063.58,2207.35,15073.53,7829.41,0.6,0
1,48,1,1,6,0,60,0,2,0.0,1,1,25436.87,11708.26,29513.77,29513.77,2.67,0
1,30,0,0,174,20,1706,980,2,0.0,1,4,6462.53,6867.91,12095.43,1433.99,0.67,1
6,39,1,1,3,4,4500,5703,1,0.0,1,4,12216.18,4492.79,6195.94,7463.96,1.4,0
5,53,1,0,11,2,93,90,2,0.0,1,1,24768.0,19055.16,41758.61,41758.61,3.41,0
6,28,0,1,116,3,3995,1170,2,0.0,0,7,230.3,8990.7,5506.61,9083.54,0.63,1
1,30,0,0,5,0,100,0,1,0.0,0,1,19980.56,14033.91,33389.84,33389.84,2.9,0
1,29,1,1,8,2,159,85,1,0.0,1,1,3060.96,6699.99,21166.65,21166.65,2.17,1
6,47,1,1,7,6,70,139,2,0.0,1,2,3341.71,12009.59,4952.04,30015.99,2.7,0
4,30,0,0,102,6,1247,843,2,0.0,1,2,3178.53,8282.93,5646.02,156.79,1.31,1
0,35,0,0,107,9,1015,2400,1,0.0,1,5,94.66,1070.57,489.02,44.67,1.71,0
2,33,0,0,146,8,51629,31907,4,31907.0,1,7,9249.1,7211.21,4907.83,3.32,1.14,1
4,44,1,0,6,1,460,519,1,0.0,1,1,6458.03,1933.04,13002.19,27332.6,0.89,0
6,25,1,0,31,12,295,500,1,0.0,1,5,696.86,1471.75,7717.53,4887.01,0.24,1
0,31,1,0,5,2,850,2908,1,0.0,1,2,1069.09,915.97,2159.7,2663.88,0.04,1
1,55,0,0,42,0,315,0,1,0.0,1,2,47.41,1521.34,8213.37,5085.35,0.26,0
0,33,0,0,14,3,3045,6759,2,6759.0,1,2,822.02,1421.84,6178.32,9646.18,1.84,1
1,22,1,1,2,0,115,0,1,0.0,1,2,684.56,314.33,3856.68,257.33,0.34,0
0,32,0,1,17,5,1704,2217,2,2217.0,1,4,8991.71,174.19,2438.25,12851.23,1.32,1
0,48,0,0,24,3,1580,1951,2,1951.0,0,1,392.45,5044.5,17.6,3310.76,2.4,1
0,37,0,1,19,0,1210,0,1,0.0,1,2,8385.09,2583.76,8121.78,28959.41,1.02,0
0,34,0,0,4,0,300,0,1,0.0,1,1,15053.86,15581.15,35968.59,35968.59,3.06,0
4,24,1,0,4,1,135,135,2,135.0,1,1,5876.28,8266.53,34498.99,43166.33,2.15,0
0,39,0,1,17,0,1720,0,1,0.0,1,4,11360.6,2853.43,6099.26,732.84,1.07,0
0,23,1,1,3,0,2400,0,1,0.0,1,6,8019.6,4547.54,6606.52,7737.68,1.41,1
0,31,0,1,7,2,3292,2001,3,2001.0,1,7,608.96,3094.9,23948.99,11379.59,1.05,1
1,48,1,1,6,0,190,0,1,0.0,1,2,1865.76,795.21,952.09,2180.83,0.1,0
0,45,0,0,77,5,2465,1345,2,1345.0,1,2,3114.79,1544.37,905.77,150.64,0.67,0
1,50,0,0,7,0,1400,0,1,0.0,1,2,30447.89,14165.02,33608.36,33608.36,2.92,0
0,29,0,0,48,0,2095,0,1,0.0,1,4,8956.65,2062.63,11686.84,4686.84,0.91,0
1,25,0,0,51,65,3598,2959,2,2959.0,1,2,781.77,3964.1,12.45,1637.8,2.72,1
4,39,0,1,148,69,14940,10400,4,10400.0,1,6,7314.48,3565.94,15596.1,4440.6,0.59,1
13,50,1,1,34,2,417,200,1,0.0,1,1,29333.77,20247.88,43746.47,43746.47,3.52,0
5,40,0,1,12,12,508,653,1,0.0,1,5,10927.61,3609.33,3953.33,3046.67,1.22,0
0,27,0,0,95,4,1603,985,2,985.0,1,3,3976.75,9704.27,29.45,2354.54,0.96,1
0,27,0,1,80,5,1783,705,2,505.0,1,3,5372.45,4148.02,3791.62,7040.88,1.6,1
1,41,0,0,6,1,295,300,2,0.0,1,2,13615.31,13768.89,32948.14,32948.14,2.88,0
0,28,0,0,5,0,1800,0,1,0.0,1,5,7295.48,4391.18,5433.85,6955.9,1.38,0
0,53,1,1,29,0,1182,0,1,0.0,0,2,13712.45,4312.58,4844.35,33281.45,1.36,0
2,32,1,1,16,0,305,0,1,0.0,1,1,13999.48,17545.99,22729.95,39243.32,3.25,0
1,20,1,0,6,0,80,0,1,0.0,0,5,1220.9,1819.55,11195.46,6278.18,0.41,0
0,41,1,0,15,2,1070,600,1,0.0,1,1,6453.78,6313.52,19851.42,16567.62,1.76,0
1,72,1,1,25,0,250,0,1,0.0,1,1,6923.66,3957.69,2182.71,32394.24,1.29,0
2,51,1,1,31,2,251,55,1,0.0,0,3,510.15,1839.08,11390.77,6356.31,0.42,1
0,44,0,0,13,5,1130,1513,2,1513.0,1,4,822.83,10918.49,2394.16,67.16,0.99,1
1,34,0,1,174,18,1048,520,3,520.0,1,2,1547.83,3074.27,13853.6,2332.8,1.8,1
4,32,1,0,7,0,260,0,1,0.0,1,3,3066.57,814.66,1146.64,2258.66,0.09,0
1,20,1,0,19,13,350,252,1,0.0,1,2,13294.64,16738.23,37897.06,37897.06,3.17,0
1,36,1,0,7,0,674,0,1,0.0,1,1,12017.3,17247.98,21239.89,38746.63,3.22,0
9,56,1,1,11,0,71,0,1,0.0,1,1,9724.92,5761.98,15714.83,36904.94,1.65,0
1,37,1,1,46,0,1035,0,1,0.0,1,5,1325.14,566.22,12662.23,5662.23,0.78,0
4,29,1,0,33,0,1165,0,1,0.0,1,5,87.27,888.49,1884.89,2553.96,0.06,1
0,65,0,0,43,11,1280,2475,2,2475.0,1,1,93.23,2218.05,3977.72,14952.52,1.97,1
2,29,0,0,79,3,2111,880,1,0.0,0,4,1402.67,8056.11,1610.06,3015.69,1.18,1
1,38,0,1,2,1,200,322,2,322.0,1,1,6291.0,8115.21,23525.36,23525.36,2.31,0
0,22,0,0,3,0,3000,0,1,0.0,0,2,5372.01,2621.39,7839.57,29053.48,1.02,0
4,43,0,0,41,1,495,100,1,0.0,1,2,55.58,1004.94,3049.43,10049.43,0.0,0
0,39,0,0,12,0,1140,0,1,0.0,0,1,22355.33,20192.26,43653.77,43653.77,3.52,0
1,41,0,1,94,14,2074,2116,3,2116.0,1,1,50.99,7121.83,2150.72,1790.51,2.43,1
4,65,1,1,25,1,330,150,1,0.0,0,3,3753.26,6026.52,8132.58,15132.58,1.71,0
1,29,0,0,26,0,960,0,1,0.0,1,1,18033.36,19557.78,42596.29,42596.29,3.46,0
1,34,0,1,30,3,3000,1300,1,0.0,1,4,1248.66,3954.52,2608.46,2980.98,1.74,1
1,80,0,1,2,1,200,100,1,0.0,1,1,20567.2,17386.7,21933.49,38977.83,3.24,0
2,42,1,1,5,0,107,0,1,0.0,1,3,9971.57,7427.26,28204.45,22136.3,1.99,0
4,29,1,0,16,0,1620,0,1,0.0,1,2,2077.0,91.66,6083.36,633.34,0.45,0
0,41,0,1,8,1,150,100,2,100.0,1,3,1556.14,1340.28,6402.78,4361.11,0.17,0
0,40,1,0,99,8,7000,5161,4,5161.0,1,1,3663.07,5562.13,4495.27,5259.83,1.42,1
0,22,0,1,3,2,130,1889,2,1889.0,1,4,2400.71,1687.51,9875.14,5750.05,0.34,0
1,40,0,0,125,9,2775,1595,2,1595.0,1,5,7212.57,5262.35,11305.32,5146.21,0.46,1
11,55,0,1,34,1,373,100,1,0.0,1,2,8488.78,2666.62,7500.33,29166.56,1.03,0
0,49,0,0,24,8,1560,4999,2,4999.0,1,4,497.63,1677.8,16771.6,1682.13,1.98,1
0,32,0,0,158,16,1535,1302,2,1302.0,0,5,3894.16,8137.13,80.15,10219.45,1.42,1
0,27,0,0,15,7,8350,5797,3,5797.0,1,4,3190.0,4100.55,12618.48,7898.54,1.33,1
2,37,1,1,143,15,2532,1540,1,0.0,1,2,150.35,2994.11,5046.37,755.05,1.12,0
3,67,1,1,53,0,305,0,1,0.0,0,3,1557.45,1200.41,5004.12,3801.65,0.1,1
1,31,1,1,2,0,10,0,1,0.0,1,1,6846.89,3327.9,2540.77,30819.74,1.17,0
2,21,1,0,89,4,455,320,1,0.0,1,1,8455.71,19770.89,42951.48,42951.48,3.48,0
0,43,0,1,95,12,1215,1060,3,1060.0,1,1,3224.53,1078.74,15786.26,1533.12,1.74,1
1,52,0,0,13,2,549,1200,1,0.0,1,1,12899.14,20556.89,44261.48,44261.48,3.56,0
9,35,1,1,11,4,570,960,1,0.0,1,3,6357.85,6313.83,19853.7,38284.57,1.76,0
1,60,0,1,21,1,105,40,1,0.0,1,3,10560.11,14883.05,34805.08,34805.08,2.99,0
1,27,0,0,42,6,1686,981,2,981.0,1,1,1564.52,10243.56,13712.64,529.43,1.63,1
3,56,1,1,1,0,20,0,1,0.0,1,1,6065.34,1993.0,12552.46,27482.51,0.9,0
6,62,1,0,4,0,400,0,1,0.0,1,5,1694.22,604.12,958.83,1416.47,0.2,0
0,30,0,1,275,4,21996,12400,3,12400.0,1,2,3519.7,1225.48,50.82,3107.19,3.16,1
1,28,0,0,30,8,1210,1090,1,0.0,1,1,6638.22,2062.58,1622.59,2263.01,0.99,0
1,34,0,0,361,37,8700,6122,4,6122.0,1,7,2159.03,3809.26,8790.61,7963.69,0.14,1
2,27,1,0,13,3,390,581,1,0.0,1,4,2440.88,2648.42,19484.25,9593.7,0.82,0
0,36,0,0,8,0,1850,0,1,0.0,1,5,472.02,6716.28,11581.4,18581.4,1.84,0
2,31,0,1,3,0,30,0,1,0.0,1,5,5741.01,3079.54,6602.3,397.7,1.12,1
1,34,0,1,35,8,1255,860,4,860.0,1,4,8283.27,11720.06,4580.6,351.17,0.06,1
6,62,1,1,1,0,10,0,1,0.0,1,2,20230.87,12135.78,30226.3,30226.3,2.71,0
2,44,0,1,92,40,1328,1230,3,1230.0,1,4,15082.71,6690.22,2485.9,56.03,0.29,1
0,44,1,1,51,5,9160,6400,3,5760.0,1,2,2524.98,3316.66,675.27,185.76,0.4,0
1,38,0,0,83,8,1292,680,2,680.0,1,1,10714.49,2522.11,1482.41,3695.38,1.26,1
0,47,1,0,46,5,1712,350,3,350.0,1,3,2039.76,4643.03,13597.4,969.6,2.53,1
2,30,1,0,1,0,100,0,1,0.0,0,3,456.04,2495.63,17956.32,8982.53,0.75,0
0,43,0,0,34,3,4770,4200,3,4200.0,1,5,3778.44,12320.91,121.11,1134.8,0.81,1
11,41,1,1,23,1,375,400,1,0.0,1,2,6502.94,6184.49,18883.66,37961.22,1.74,0
0,67,0,1,14,4,2800,4200,4,4200.0,0,3,31.49,5263.28,1913.01,137.89,2.36,1
6,32,1,1,2,1,221,325,1,0.0,1,2,5474.53,2310.38,10172.18,3448.12,0.96,0
9,37,1,1,8,0,170,0,1,0.0,1,1,11106.13,4892.09,9190.68,34730.23,1.48,0
0,42,0,1,81,4,840,410,2,410.0,1,1,11272.89,16131.22,15656.11,36885.37,3.11,0
0,34,1,0,8,0,80,0,1,0.0,0,1,800.76,1117.94,18179.38,11179.38,1.06,1
1,34,0,1,37,31,3395,3316,4,3316.0,0,3,1173.3,10541.35,46.32,3876.1,0.39,1
0,39,1,1,9,0,490,0,1,0.0,1,1,11227.85,6576.15,21821.09,38940.36,1.82,1
0,55,0,1,46,4,1354,590,2,590.0,1,4,1607.51,3260.02,1405.76,15694.21,1.46,1
2,27,0,0,7,2,1270,117,1,0.0,1,2,21937.58,11620.89,6895.56,29368.15,2.66,1
1,31,0,1,9,5,1250,2350,2,2350.0,1,1,9917.81,2971.31,5215.15,29928.28,1.09,0
1,37,1,0,4,0,343,0,1,0.0,0,2,1238.17,1467.01,7670.05,4868.02,0.23,0
0,34,0,0,5,0,800,0,1,0.0,1,1,53.87,2999.42,22994.16,10997.66,1.0,0
0,47,0,1,74,25,3329,2695,3,673.75,0,3,521.29,1457.97,3536.7,7200.15,2.5,1
0,29,1,1,109,1,1090,1150,1,0.0,0,1,11145.25,7712.94,30347.03,41782.34,2.04,0
13,74,0,0,14,0,140,0,1,0.0,1,2,12584.37,17309.15,21545.76,38848.59,3.23,0
0,30,0,1,32,4,2090,2100,1,0.0,1,2,4120.98,2588.02,2907.51,1246.9,0.48,0
0,29,0,0,38,4,4605,3200,2,670.0,1,1,7638.07,2603.8,2652.18,10503.37,0.93,1
0,32,0,0,39,14,76400,89190,3,89190.0,1,2,1062.96,2834.44,3199.42,217.41,2.88,1
1,19,0,0,17,18,340,339,2,339.0,1,3,2760.94,5318.46,12388.42,35796.14,1.56,1
0,58,0,0,178,8,2165,720,2,720.0,0,1,1230.15,4175.17,23.87,44.6,0.23,0
0,36,1,1,2,0,500,0,1,0.0,1,1,34576.68,16352.95,16764.73,37254.91,3.14,0
1,42,1,0,12,0,240,0,1,0.0,1,1,17448.41,14691.27,34485.44,34485.44,2.97,0
