ID,Life_Time,Age,Is_Retail,Is_CRM_Email
650345872,2,52,0,1
650347208,1,21,0,1
650348015,1,29,1,0
650349824,1,28,0,0
650351542,7,62,1,1
650352592,7,48,1,0
650358789,2,34,1,1
650360301,0,29,1,0
650364501,0,33,0,0
650367091,0,48,0,1
650377315,8,86,1,0
650387534,3,35,1,1
650391807,1,46,1,0
650391942,0,41,1,0
650397436,1,44,0,0
650400393,2,26,1,0
650404989,4,28,1,1
650407015,0,21,1,0
650408178,2,68,1,0
650408195,12,57,1,0
650409594,4,29,0,0
650415814,2,33,0,0
650416097,3,48,1,1
650416706,1,34,0,1
650420891,5,41,1,0
650423100,1,23,1,1
650424218,1,33,0,1
650429430,1,68,1,0
650430760,2,49,0,1
650438225,0,40,1,0
650450588,0,48,0,0
650455682,1,24,0,1
650463637,3,55,0,1
650476629,1,37,1,0
650477943,0,34,1,1
650490621,1,26,1,1
650491061,4,29,0,0
650496081,2,56,1,1
650497469,0,64,0,0
650500890,3,56,0,1
650505387,3,34,0,1
650508842,0,32,1,0
650511705,4,44,0,1
650518341,9,41,1,1
650525593,1,38,0,1
650530578,9,29,1,0
650532853,1,56,0,1
650533321,2,32,0,1
650543474,2,55,0,1
650544149,0,52,0,0
650545770,1,36,0,0
650546561,5,34,0,1
650551005,1,29,0,1
650553139,4,54,0,1
650561220,13,35,0,1
650567927,2,28,0,1
650568505,1,62,0,0
650569748,0,34,0,1
650570022,3,44,0,0
650571053,0,78,1,0
650578267,0,22,1,1
650579532,13,74,1,0
650579756,0,19,0,0
650595311,4,54,0,0
650614388,5,51,1,0
650618155,0,28,1,1
650631709,0,41,0,1
650632067,11,32,1,0
650635152,1,54,1,1
650636552,1,38,0,0
650638895,5,58,1,1
650641729,0,26,1,0
650646926,0,35,1,1
650647358,10,47,1,1
650648469,1,30,1,0
650666566,4,34,0,1
650666927,3,45,0,0
650667563,3,38,0,0
650668010,1,29,1,1
650669876,2,35,1,0
650670466,4,37,0,1
650676092,5,30,1,1
650677696,1,33,0,0
650678899,6,36,1,1
650687895,1,32,0,1
650688236,0,44,0,1
650698895,2,45,0,0
650701732,9,29,0,1
650707411,8,35,0,0
650712213,1,57,1,1
650721007,1,37,0,0
650723346,1,20,1,1
650736825,4,36,0,1
650739618,0,40,0,0
650746177,1,57,0,0
650753623,5,47,1,1
650754744,3,25,0,0
650755677,1,54,1,1
650760025,1,33,0,0
650760185,7,59,0,1
650760410,1,55,1,1
650761022,9,39,1,1
650762365,1,32,0,0
650763400,11,51,1,0
650764642,0,40,0,0
650781564,0,73,0,1
650782600,1,31,1,0
650788524,1,49,1,0
650798903,3,29,1,0
650799012,1,38,1,1
650799719,1,46,0,1
650800573,2,37,0,0
650803608,13,64,1,0
650814901,2,20,1,0
650815180,2,41,0,1
650823233,7,74,0,1
650834426,1,41,0,0
650840657,0,28,0,1
650845000,5,51,0,0
650852475,2,37,0,1
650853416,0,31,1,0
650853419,0,33,1,1
650856691,3,34,0,0
650858716,1,49,0,1
650858799,0,33,0,1
650859427,5,69,0,0
650878066,11,57,0,1
650880780,3,62,0,1
650885858,1,30,0,0
650894186,0,24,0,0
650896898,0,32,0,0
650908005,1,39,0,1
650910248,5,62,0,0
650911488,0,31,0,0
650912278,2,61,0,1
650912291,2,41,1,1
650922723,3,48,0,1
650931982,8,38,0,0
650944083,5,35,1,1
650945322,6,60,1,1
650946469,1,56,1,1
650953557,0,44,0,0
650956631,0,33,0,0
650961892,5,40,1,0
650962525,2,42,1,1
650965628,1,27,0,0
650968701,2,31,1,0
650970728,1,46,0,1
650973796,5,38,1,1
650973882,0,27,0,1
650981332,0,50,0,1
650983404,1,60,0,0
650984785,4,36,0,1
650985274,2,30,1,1
650988424,1,26,0,1
650988639,0,21,0,0
650989959,1,46,0,0
650990502,0,37,1,0
650993904,10,53,1,1
651001108,5,39,1,0
651016979,0,53,0,0
651022222,10,70,1,1
651023576,6,30,1,0
651032711,3,33,0,0
651037908,1,32,0,0
651045238,11,49,0,0
651048049,2,21,1,1
651048066,3,40,0,0
651051008,0,35,0,0
651055480,0,55,0,1
651057042,5,30,0,0
651057374,0,37,0,0
651060168,4,39,0,1
651063560,2,41,1,0
651063852,5,29,1,1
651065665,0,31,0,0
651072636,0,19,0,0
651085219,3,61,0,1
651087016,2,60,0,0
651099620,1,29,0,1
651108867,4,67,0,1
651110402,4,84,0,1
651114998,3,34,1,1
651124642,0,30,0,0
651129901,11,50,1,0
651132905,1,33,1,0
651138121,1,60,0,1
651144250,3,56,1,0
651146234,14,67,0,0
651147793,6,45,1,1
651160771,4,33,1,1
651160779,3,46,0,1
651161210,0,26,0,0
651166385,2,35,1,0
651167566,2,36,1,0
651171187,0,34,1,0
651173426,0,31,0,0
651179887,0,30,0,1
651180280,1,41,0,1
651198875,1,25,0,1
651198938,7,64,0,0
651199265,0,35,1,0
651199491,1,36,1,0
651200677,0,32,1,1
651203273,0,18,1,0
651204475,1,20,0,1
651207379,8,70,1,0
651208087,0,48,0,1
651210436,1,27,1,0
651214721,0,48,0,1
651217763,1,26,0,0
651218853,0,24,0,1
651221066,4,57,0,1
651225214,15,52,1,1
651228942,2,28,1,1
651231888,5,38,1,0
651234752,1,55,0,0
651249203,3,43,1,1
651258313,1,29,0,1
651260512,0,33,0,1
651264269,0,22,0,0
651269163,2,31,1,0
651269899,0,40,0,1
651273952,1,60,0,1
651275165,0,50,0,0
651285126,5,36,1,1
651291607,3,34,0,1
651304395,10,34,1,1
651317280,1,35,0,0
651318592,4,33,1,0
651321247,0,43,0,0
651321274,1,53,1,1
651338634,5,63,1,1
651338762,0,34,1,0
651345650,2,34,1,0
651349321,2,21,1,0
651350456,0,37,0,0
651351489,2,35,0,0
651352157,0,27,0,0
651353255,0,33,0,0
651356862,3,47,0,0
651363069,0,45,0,1
651367219,4,33,1,0
651368632,12,32,0,1
651398341,1,29,1,1
651401752,2,21,1,1
651403313,1,34,0,1
651404421,5,34,0,1
651406254,1,20,1,0
651410841,0,28,1,1
651414093,1,43,1,1
651419061,1,33,0,0
651432080,1,27,0,0
651436635,0,38,0,0
651437515,0,33,0,1
651441539,0,33,0,0
651447176,11,41,1,1
651453384,12,37,0,1
651461398,0,23,0,1
651463637,11,65,0,0
651466221,2,67,0,0
651467479,2,29,1,1
651468339,2,44,1,1
651469465,0,30,0,0
651474058,3,32,1,0
651478341,4,59,1,0
651481750,8,35,0,1
651487186,0,45,0,0
651488917,4,26,1,1
651490713,6,39,1,0
651492605,13,32,1,1
651497449,0,52,0,0
651508538,3,60,0,1
651513119,0,29,0,1
651519061,1,19,1,0
651524088,0,42,0,0
651532586,0,28,1,0
651533453,1,27,0,1
651533585,5,66,1,0
651544126,0,49,1,0
651544515,0,32,1,0
651545162,0,39,1,1
651546491,2,24,1,0
651549033,1,54,1,1
651555080,0,31,0,0
651556286,0,45,0,0
651566620,2,28,0,1
651569422,1,29,1,0
651571447,0,23,0,0
651572137,3,27,1,0
651588779,5,38,0,0
651595318,4,60,1,0
651605387,0,38,0,0
651608094,1,40,1,0
651608165,1,22,1,0
651614729,0,41,0,1
651615225,4,36,0,1
651617693,2,61,0,0
651624161,2,45,0,0
651626145,1,31,0,0
651644984,3,38,0,1
651652424,8,77,1,1
651653684,10,53,1,0
651655704,3,31,1,0
651664349,0,41,0,0
651667682,13,65,1,1
651669443,2,45,0,0
651672082,3,36,0,0
651674582,3,42,1,0
651674739,0,43,0,0
651676146,1,35,0,0
651676886,0,25,1,0
651682297,2,47,1,0
651682559,1,32,1,0
651689846,10,49,1,1
651690568,2,40,0,0
651692730,2,66,0,1
651694980,1,27,0,1
651695827,0,42,0,0
651708374,2,71,1,0
651709792,0,57,0,0
651715886,0,30,1,1
651720311,3,44,1,0
651726430,1,25,1,0
651730600,2,29,1,0
651731942,0,21,0,1
651738248,0,46,0,0
651738331,1,62,0,0
651738907,0,39,0,0
651742493,1,46,0,0
651747044,1,22,1,0
651752863,3,38,0,1
651762634,2,23,1,0
651770291,2,69,0,1
651771378,0,37,0,0
651774401,1,30,0,1
651777601,5,35,0,0
651782826,1,32,0,1
651785394,7,38,1,1
651786443,4,22,0,0
651787811,3,37,0,1
651790508,1,77,0,1
651793735,1,27,0,0
651794547,0,52,0,0
651795444,11,64,1,1
651800796,9,51,1,1
651806181,7,59,0,0
651823023,0,68,0,0
651826212,1,34,0,1
651829129,5,46,1,0
651829407,5,54,1,0
651835900,0,20,1,1
651840444,2,41,0,0
651851868,1,72,0,1
651858954,2,34,0,0
651869379,1,62,0,0
651878347,0,67,0,0
651883050,1,50,1,0
651886855,1,37,0,0
651892573,2,50,1,0
651895022,0,27,0,0
651904294,1,30,0,0
651905078,0,32,1,0
651906818,7,55,0,0
651908115,1,39,1,1
651911600,13,50,1,0
651912430,3,58,0,1
651920953,0,42,1,1
651921379,13,68,0,0
651922174,4,31,1,0
651928641,4,46,0,1
651930421,8,40,1,0
651938400,1,30,1,1
651940132,2,24,1,1
651942166,14,72,0,1
651943780,4,64,1,1
651945947,0,26,0,0
651959557,1,32,0,1
651959686,1,30,0,1
651960615,3,46,0,1
651962657,0,29,0,0
651970934,5,33,0,0
651971580,3,31,1,0
651979173,0,33,1,0
651979284,0,23,1,0
651981558,2,34,0,1
651987874,12,49,0,0
652000714,0,19,0,0
652007849,0,26,0,0
652013313,1,25,0,0
652016063,1,35,1,0
652016213,4,35,1,1
652018891,9,37,1,0
652019246,3,25,0,0
652021283,2,35,0,0
652045380,4,49,0,1
652051038,2,45,0,0
652058091,2,51,1,0
652068977,0,42,1,0
652072599,1,52,0,0
652086027,4,33,0,1
652086716,0,62,0,1
652087665,0,43,0,0
652089012,1,47,0,0
652090389,7,43,1,1
652093181,1,29,0,0
652094805,1,36,0,1
652105979,1,50,1,0
652112279,4,65,1,1
652114605,5,33,0,0
652118913,1,53,1,0
652119752,2,29,0,1
652121484,0,36,0,0
652123374,12,65,1,1
652126045,1,50,1,1
652130088,3,56,1,0
652138713,3,36,0,1
652139508,0,28,0,0
652145614,2,35,0,1
652156131,1,32,0,0
652156866,2,50,0,1
652159797,2,29,1,0
652164178,0,38,0,0
652167745,1,24,1,0
652170229,1,51,0,1
652170470,7,59,1,0
652181337,2,37,0,1
652186109,2,61,0,0
652187816,1,53,1,0
652189231,2,36,1,0
652191864,0,35,0,0
652192419,8,33,1,0
652193938,0,49,1,1
652226026,1,26,0,0
652230260,12,39,1,0
652230740,3,40,0,0
652230742,0,27,0,0
652237834,2,31,0,1
652241414,2,32,0,1
652242164,0,26,1,0
652246050,3,48,0,0
652248430,1,57,0,1
652248942,0,46,0,1
652250777,5,56,1,1
652261055,2,23,1,1
652261398,0,49,0,0
652262610,1,31,1,1
652269747,3,39,0,0
652281683,11,48,1,0
652282446,3,45,0,1
652284507,2,40,0,0
652287119,3,38,0,1
652287158,1,58,0,0
652293684,0,22,1,1
652306105,5,30,1,0
652308719,5,28,0,1
652310990,2,29,1,1
652311457,1,45,0,1
652319296,2,61,1,1
652324024,1,44,0,1
652325400,1,55,0,1
652329746,10,68,1,0
652332922,2,27,1,0
652333328,5,51,1,1
652333617,2,31,0,1
652336841,1,65,1,1
652338412,1,49,1,0
652342475,2,73,1,1
652342811,1,43,0,1
652349377,1,41,1,1
652349512,4,35,1,0
652349902,2,34,0,0
652351021,0,63,0,1
652354861,0,50,0,0
652357091,0,43,0,0
652358165,2,29,0,1
652359220,0,36,0,1
652359532,5,47,1,1
652360104,4,26,1,0
652362584,0,38,1,1
652369258,0,32,0,0
652376179,0,59,0,0
652381753,1,32,1,1
652387247,5,27,1,1
652396128,0,54,0,0
652396690,2,67,1,1
652397766,0,55,0,0
652406053,2,24,0,1
652411839,0,35,1,0
652415075,0,26,0,0
652417334,2,35,1,0
652424395,1,30,0,0
652426108,5,62,1,0
652432107,1,40,0,0
652432378,1,40,0,0
652435380,1,40,0,0
652437122,17,116,0,0
652439524,0,55,1,1
652442019,0,27,0,0
652443185,0,49,0,0
652444041,0,36,0,0
652446646,1,51,0,0
652449432,0,37,0,0
652450719,1,48,0,1
652457218,2,32,0,0
652458419,1,32,0,1
652458446,2,21,1,1
652458546,2,78,1,1
652469451,6,40,1,0
652475578,0,59,0,0
652477026,1,28,0,1
652480194,7,59,1,1
652480770,3,28,0,1
652485126,6,41,1,0
652485177,3,42,1,0
652487891,0,29,0,0
652490842,0,52,0,0
652491925,0,38,0,0
652493601,0,38,0,0
652498815,3,52,0,0
652510010,0,26,0,1
652513748,2,74,1,0
652515516,4,58,0,0
652515535,2,28,1,1
652521571,0,35,0,0
652542027,1,67,0,0
652542196,3,58,0,1
652542298,0,44,1,0
652543069,2,53,1,1
652548157,1,58,1,1
652548600,2,26,1,0
652549511,0,61,1,0
652549971,2,62,0,0
652553923,8,35,0,0
652555678,1,32,1,0
652556310,0,59,1,1
652559624,1,42,0,1
652561084,5,34,1,1
652563907,0,34,1,0
652565503,6,33,0,1
652567363,0,33,0,0
652570696,2,24,1,0
652571335,0,47,0,1
652571549,0,34,0,1
652579004,4,64,0,1
652586563,1,36,0,1
652591728,1,50,0,1
652594478,7,66,0,1
652596673,0,34,0,0
652600429,3,27,1,1
652601046,1,52,1,0
652603175,1,54,0,0
652604812,2,51,0,1
652605815,1,29,1,0
652621486,0,44,1,0
652621681,0,21,0,1
652621689,7,57,1,0
652623539,2,50,0,1
652628704,0,65,0,1
652632244,6,38,0,0
652633163,0,41,0,0
652634226,1,77,1,0
652636606,2,24,1,0
652640152,8,59,0,1
652641667,1,35,0,0
652647506,3,43,1,1
652650410,0,28,1,0
652658794,3,52,0,0
652660847,3,40,1,1
652662241,0,32,0,0
652670266,5,32,0,1
652670372,2,30,0,0
652674398,10,74,0,1
652674447,3,34,1,0
652687173,11,56,1,1
652691207,0,34,1,1
652692468,1,35,0,0
652699258,7,63,1,1
652703278,1,38,1,1
652704610,3,22,0,0
652707666,0,39,1,1
652725848,1,28,0,1
652731070,7,34,0,0
652734825,1,37,0,1
652735959,0,22,0,1
652736528,0,58,1,1
652738810,0,20,0,0
652739255,3,59,1,0
652748124,1,50,1,0
652750342,0,29,0,0
652780360,0,25,0,0
652787266,12,41,1,1
652787784,4,36,0,0
652788132,13,48,1,0
652792037,12,39,0,1
652794187,2,34,0,0
652795420,1,56,0,1
652796291,1,22,1,0
652804095,0,44,1,0
652804955,1,39,0,0
652811608,3,73,0,0
652811665,1,38,0,1
652812444,9,37,1,1
652818705,0,23,0,0
652830180,0,44,1,0
652831902,0,51,0,1
652832988,9,52,0,0
652834547,1,67,0,1
652836852,13,34,1,1
652847474,3,42,0,1
652851961,0,22,0,0
652852663,2,27,1,0
652853648,0,38,0,0
652855099,0,57,1,0
652856462,1,33,1,0
652863977,1,66,0,0
652865515,2,47,0,1
652866414,8,73,1,0
652866858,0,45,0,0
652883976,0,25,0,0
652905187,4,33,1,1
652914168,0,52,0,0
652926258,6,37,0,1
652926984,3,28,0,1
652930125,0,36,0,0
652930824,0,42,1,1
652933355,2,33,1,0
652936808,2,44,0,0
652940184,0,31,0,0
652945447,0,39,0,1
652949201,11,37,1,0
652974192,8,50,1,1
652974817,3,50,0,0
652978445,5,55,0,0
652980389,3,34,0,0
652980669,0,36,0,0
652981566,0,26,1,0
652981678,4,22,0,0
652988615,3,25,0,0
652989465,2,30,1,1
652990613,4,55,1,0
652995806,1,51,0,0
652996976,1,34,0,1
652999416,0,34,0,0
653001110,3,33,1,0
653002291,3,60,0,1
653012379,5,81,1,0
653013546,13,34,1,1
653014395,1,37,0,0
653016957,4,32,0,1
653017210,2,42,0,1
653018089,12,42,1,1
653025187,1,42,0,1
653026529,0,34,0,0
653029110,0,61,1,0
653030624,9,45,1,1
653038541,1,61,0,0
653044355,2,40,0,1
653047272,1,39,1,1
653054359,0,52,0,1
653055072,9,52,0,0
653056582,4,32,0,1
653061633,0,38,0,0
653066284,0,29,0,1
653070694,4,58,1,0
653073961,6,51,1,0
653075051,6,32,0,1
653079733,3,32,1,0
653083070,1,52,1,0
653085885,10,52,1,0
653094815,0,28,0,1
653097540,0,70,0,1
653100117,8,33,0,1
653101126,5,46,0,1
653105760,4,38,1,0
653106112,0,20,0,0
653108140,0,34,1,0
653108481,0,33,0,1
653110737,7,48,1,0
653111173,1,37,0,1
653120208,2,63,0,0
653127765,1,44,1,0
653130670,3,61,0,1
653134714,1,28,0,1
653140651,1,40,0,0
653142622,5,46,0,0
653148803,8,56,1,0
653150009,8,62,0,1
653151422,0,28,0,0
653152563,0,36,0,0
653154770,3,57,0,0
653155932,1,28,0,0
653158190,3,37,0,0
653158674,4,27,1,0
653159915,3,24,1,1
653163686,0,52,0,1
653176930,0,47,0,0
653184520,1,28,0,1
653186633,4,59,1,1
653190064,0,55,0,0
653191336,4,35,1,1
653192822,2,33,0,0
653207386,8,32,0,0
653211123,0,68,1,0
653215719,0,36,0,0
653219291,1,29,0,0
653219630,7,40,0,1
653224226,1,27,1,0
653230040,1,34,0,1
653236933,4,36,1,0
653242991,3,30,1,0
653247311,4,26,1,1
653265630,0,37,0,1
653266004,3,51,0,1
653268085,0,46,1,0
653268703,12,72,0,0
653270680,8,68,0,0
653271796,5,77,1,1
653276679,6,46,1,1
653278262,0,28,1,0
653280411,8,64,1,0
653283234,3,44,0,1
653286778,2,45,0,0
653288236,0,35,0,0
653288506,0,35,0,1
653293228,0,36,0,0
653301864,1,36,0,0
653302135,2,51,0,1
653306524,11,55,1,0
653307271,0,36,1,0
653310657,1,47,1,0
653314612,4,59,0,1
653316482,6,27,0,1
653316548,4,43,0,0
653319568,0,61,0,0
653325451,1,48,0,0
653328172,1,74,1,0
653331674,4,44,1,0
653340815,2,34,0,0
653353356,0,28,1,1
653358774,0,45,0,0
653359290,0,57,1,0
653359636,5,37,1,1
653371119,4,42,1,1
653375532,0,36,1,0
653379937,2,31,0,0
653390063,11,63,0,0
653393483,6,59,1,0
653403925,8,60,1,1
653422029,0,22,1,0
653423302,10,46,1,1
653437227,13,74,0,1
653438050,0,34,1,0
653447013,0,33,1,0
653455439,1,27,1,0
653458846,0,63,0,1
653467374,0,25,1,0
653470599,2,35,0,1
653475653,1,44,1,1
653476420,1,32,0,0
653482282,2,74,1,1
653483165,0,31,0,0
653485978,5,30,0,1
653488766,1,21,0,1
653498327,1,35,1,1
653504876,8,62,1,1
653504907,0,35,0,0
653505607,3,41,0,0
653512682,0,36,0,0
653514339,1,27,1,0
653522184,0,53,0,0
653535710,1,40,0,1
653536104,1,47,0,1
653538068,0,40,0,0
653546791,8,54,1,0
653551772,3,59,0,0
653555133,1,41,0,1
653556703,3,59,0,1
653564209,4,59,1,1
653567478,1,38,0,0
653568107,5,30,1,0
653579092,0,50,0,0
653579423,2,54,0,0
653585059,2,48,0,1
653586945,0,52,0,0
653587050,4,25,0,0
653589003,2,35,0,0
653591597,1,65,0,1
653592962,7,44,1,0
653601614,1,28,1,0
653605251,0,19,1,1
653614684,2,37,0,0
653621788,0,26,0,1
653624933,13,39,1,0
653625423,1,38,1,0
653628941,6,54,0,0
653631221,1,29,1,1
653633619,3,53,0,1
653641025,0,32,0,0
653641904,1,28,1,0
653642194,2,34,1,1
653642413,2,38,1,1
653649314,1,42,0,0
653650488,2,53,0,1
653654801,7,31,1,1
653654953,0,40,0,1
653665437,2,41,0,0
653667602,7,65,1,0
653672506,4,76,1,0
653673444,2,35,0,0
653682742,0,44,0,0
653693956,12,61,0,1
653703474,1,54,1,1
653712549,5,40,1,0
653716205,0,72,0,0
653716246,1,26,1,1
653717295,9,46,0,0
653718697,0,20,1,0
653722993,3,34,0,1
653731555,2,48,1,0
653739174,2,42,0,1
653740366,0,40,0,0
653754874,0,50,0,1
653757708,1,28,1,0
653760586,0,37,0,0
653764253,2,55,0,1
653764763,5,63,0,1
653765175,2,41,0,1
653769404,4,30,0,0
653770905,0,33,1,0
653774162,0,30,0,1
653781664,1,37,0,0
653781770,12,34,0,0
653781910,8,62,0,1
653782333,1,21,0,1
653783873,10,44,0,0
653787426,8,39,1,0
653789786,0,32,1,0
653797102,0,41,0,0
653798118,6,34,0,1
653799854,1,29,0,0
653799904,0,59,0,1
653800188,4,38,0,1
653803146,8,35,1,0
653808838,6,27,1,1
653815165,3,35,0,0
653822225,1,36,0,0
653839642,1,25,1,1
653841671,1,34,1,0
653845919,0,32,1,0
653848527,1,53,1,1
653854383,2,56,0,0
653856462,2,40,0,0
653857782,2,31,0,1
653860782,3,67,0,1
653867222,4,34,0,0
653877538,3,44,0,0
653881436,0,33,0,1
653884740,2,48,0,1
653894774,3,55,0,0
653895404,10,62,0,0
653899540,1,30,0,1
653900102,4,77,1,1
653900468,3,21,1,0
653908453,1,29,0,0
653908540,3,29,0,1
653914496,5,37,1,0
653920312,0,28,0,0
653922203,7,44,1,0
653933253,1,59,1,0
653934760,1,51,0,0
653938632,7,60,0,1
653938687,0,30,1,0
653939367,5,23,1,1
653943160,2,24,1,0
653946529,2,42,0,1
653946879,1,35,0,0
653953173,0,26,1,0
653955004,1,19,1,0
653964216,6,67,0,1
653964542,1,52,0,0
653965856,1,29,0,0
653975368,2,28,0,0
653976011,1,59,0,0
653983236,3,61,0,0
653990440,1,36,1,1
653998005,0,42,0,0
653999715,2,40,0,1
654000620,6,32,0,1
654001803,1,32,0,0
654004400,6,57,1,0
654005561,2,47,0,1
654015389,6,31,0,1
654015660,1,27,1,0
654018320,2,44,0,0
654022797,2,23,0,1
654024788,8,41,0,0
654029181,6,26,0,1
654033508,1,19,1,1
654044751,1,27,0,1
654045870,4,36,0,0
654046737,1,51,1,0
654051099,7,39,0,0
654051425,5,32,1,0
654051674,0,47,1,1
654052163,1,43,0,1
654054004,1,38,1,0
654058393,0,44,1,0
654059115,4,66,1,0
654069939,0,29,1,0
654081595,3,60,1,0
654083753,9,60,1,1
654085354,2,23,1,0
654086916,1,85,1,1
654087502,0,31,1,0
654093144,2,24,0,1
654093824,1,68,0,0
654098192,1,46,0,1
654104473,4,27,1,0
654104821,14,65,1,0
654106928,1,46,0,1
654109888,3,68,1,0
654109945,9,28,1,0
654110357,1,33,0,0
654123141,1,36,1,0
654124978,1,33,1,0
654136603,0,34,1,0
654141058,1,38,1,1
654143535,0,36,0,1
654144698,11,38,1,0
654146502,1,37,0,0
654148752,5,60,1,1
654150898,5,37,0,1
654152194,0,34,0,0
654153465,0,50,1,0
654155432,2,42,0,1
654162688,1,25,1,0
654167940,1,67,1,0
654170156,2,42,0,0
654170288,2,40,0,1
654172195,2,69,1,0
654185491,1,53,0,0
654191840,2,54,1,0
654193244,2,39,0,0
654194483,0,25,1,1
654197460,2,44,0,0
654199985,1,47,0,1
654207159,0,33,0,0
654209853,1,24,0,1
654213333,1,37,0,1
654217421,0,32,0,1
654225013,4,55,0,1
654228340,1,29,1,0
654241203,0,36,0,0
654242122,1,35,0,1
654243855,2,42,0,1
654245723,0,57,0,1
654246018,1,25,0,0
654247160,1,31,0,1
654247535,2,48,0,0
654265372,0,52,0,1
654267330,1,21,0,0
654270877,0,39,0,1
654273562,1,56,0,0
654274841,2,27,1,0
654284347,3,60,1,1
654291345,1,35,1,1
654299274,3,34,1,1
654304819,1,61,0,1
654309123,8,57,1,0
654319707,6,39,1,0
654324390,0,37,0,1
654325189,5,49,1,1
654332896,5,39,0,1
654333420,1,33,0,1
654334037,1,69,0,0
654340661,0,43,0,0
654345000,2,41,1,1
654346176,10,46,1,0
654347972,1,30,0,0
654352656,3,52,0,1
654355893,14,51,1,1
654361009,2,30,1,0
654364464,3,30,1,0
654377921,1,67,0,1
654379284,0,35,1,0
654381114,1,84,0,1
654384658,13,62,0,1
654385319,0,31,1,0
654387398,0,34,0,0
654393382,8,61,0,1
654393885,2,37,1,0
654398410,0,27,0,0
654405094,0,48,1,1
654407549,15,42,1,1
654409312,0,32,1,0
654409415,3,56,1,1
654413585,0,51,1,0
654416419,1,52,0,0
654420518,0,30,0,0
654421930,0,28,1,0
654423304,1,22,1,0
654423913,0,35,0,0
654430173,1,25,1,1
654435212,0,18,0,0
654444315,1,40,0,0
654444591,1,35,1,0
654446223,4,28,0,0
654451120,6,32,1,0
654453524,3,52,1,0
654455866,0,32,0,0
654456481,4,68,0,0
654459233,0,23,1,0
654463295,2,36,0,1
654470122,0,29,0,0
654470566,2,29,0,0
654473442,3,43,0,0
654486184,0,30,0,1
654488108,1,21,0,1
654493653,3,51,0,0
654493753,1,62,0,1
654493839,6,60,1,0
654494661,9,43,1,1
654496089,0,30,1,1
654504614,3,58,1,1
654508659,1,46,0,1
654511301,1,58,0,1
654514688,2,35,0,0
654514980,0,33,1,0
654516008,3,62,1,0
654519292,0,34,0,1
654527491,5,59,1,0
654534965,1,22,1,0
654538447,2,27,0,1
654542804,7,29,1,1
654542980,10,50,1,0
654549370,7,51,1,0
654551425,2,34,0,0
654553129,1,48,0,0
654554817,1,76,1,0
654556218,9,32,1,0
654557569,5,44,1,0
654559582,3,51,1,0
654562282,7,46,1,0
654562581,0,34,0,1
654564093,4,37,0,0
654574932,4,32,1,1
654574954,2,62,1,1
654593611,15,77,1,1
654594169,1,26,1,0
654599825,5,69,0,1
654613492,0,33,0,0
654617978,0,24,0,0
654623851,0,31,1,0
654630387,0,23,0,0
654633025,4,35,0,1
654645057,1,47,1,1
654646373,4,37,1,0
654646940,0,47,1,0
654647449,0,32,0,0
654649995,3,50,1,1
654656043,0,27,0,1
654657230,1,40,0,0
654658056,3,32,1,0
654661989,0,45,1,0
654666292,1,63,0,1
654678712,4,26,1,0
654683915,4,35,1,0
654687333,0,38,0,1
654687542,2,26,1,1
654688023,5,76,0,0
654690542,3,37,0,0
654692715,0,46,0,1
654692813,0,29,0,1
654699558,2,56,0,0
654705075,2,33,0,1
654706468,1,48,1,1
654707796,1,23,0,0
654708114,0,50,0,0
654710230,1,30,0,0
654712913,1,54,0,1
654720965,2,33,0,1
654724595,0,64,0,1
654729040,2,26,0,0
654730472,3,31,0,1
654732614,9,36,1,1
654734117,2,31,1,0
654734787,9,50,0,1
654740264,2,20,1,0
654744580,0,37,1,0
654749893,4,38,0,1
654750969,0,27,0,1
654753653,0,24,1,0
654755623,2,31,0,0
654760264,11,61,1,0
654762049,0,29,0,0
654762295,1,27,0,0
654763442,2,37,0,0
654765410,4,41,1,1
654766571,0,26,0,0
654767432,1,69,0,0
654768055,10,40,1,1
654771149,3,40,0,0
654772441,0,19,1,0
654775223,4,61,1,0
654775403,0,49,0,0
654775937,10,53,1,1
654778864,0,25,1,1
654781095,0,26,1,0
654787699,9,62,0,1
654790196,0,35,0,0
654790951,0,38,0,1
654793051,1,22,1,1
654794243,3,41,0,1
654795530,3,72,1,1
654795653,0,28,0,1
654798502,6,32,0,1
654799926,2,46,0,1
654802547,0,25,1,0
654806984,1,34,0,0
654807025,5,27,1,0
654808065,0,31,0,1
654814030,10,55,1,1
654814601,1,40,1,0
654814724,0,57,1,0
654816617,0,41,0,1
654817380,4,50,0,0
654819081,14,66,1,1
654823216,0,35,1,0
654825730,4,52,1,0
654828785,4,41,1,0
654830892,0,54,1,0
654833013,1,42,1,1
654835259,1,30,0,0
654837941,12,64,1,1
654838992,1,40,1,1
654840343,0,75,0,1
654841032,1,38,1,0
654842442,0,59,0,1
654845376,0,36,0,0
654846422,4,76,1,1
654846599,2,39,1,0
654850454,1,20,1,1
654856028,3,61,1,0
654863637,0,73,0,0
654867196,0,67,1,0
654868132,0,56,0,0
654870781,0,39,1,0
654871541,0,25,0,0
654882613,2,25,1,1
654885833,0,53,0,0
654889148,4,36,0,0
654890283,1,56,1,0
654903138,2,49,0,1
654904243,1,71,0,0
654906206,1,53,0,1
654910465,5,69,1,0
654915340,10,49,0,0
654915449,8,57,0,1
654915928,3,32,0,0
654922318,0,72,0,1
654924940,1,39,0,1
654926290,1,22,1,0
654929456,11,44,0,1
